# t = 1000
# x y z vof velocityx velocityy velocityz
1.830422504950000118e+01 1.830422504950000118e+01 -6.766322369249128110e-01 5.624653627193079153e-01 -4.976493414206712984e-01 2.387210573362908983e-01 1.125086848668126471e-01
5.491267514859524113e+01 1.830422504950000118e+01 2.462371555004040369e-01 5.203791341596150088e-01 -4.193428315036189513e-01 3.433045736546075366e-02 -1.254677877630667071e+00
9.152112524769049173e+01 1.830422504950000118e+01 3.404639409497367097e+00 4.380226767082290307e-01 1.643230054896555936e+00 -2.987668323084877609e-03 -7.333958906185423787e-01
1.281295753467857139e+02 1.830422504950000118e+01 2.190920151320281839e+00 4.400462224490689911e-01 9.721054759260131517e-01 -2.191518804503445744e-02 1.759861742946122298e+00
1.647380254458809645e+02 1.830422504950000118e+01 -1.239546075477460541e+00 4.392046567682321712e-01 -7.296568033951656984e-01 -2.981022410933836242e-01 1.194524209017158389e+00
2.013464755449762151e+02 1.830422504950000118e+01 -2.422833083351072503e+00 4.380331642940313852e-01 -1.035799694445876273e+00 -2.213085939344660302e-01 3.862455548259100535e-01
2.379549256440714373e+02 1.830422504950000118e+01 -2.308385014268886870e+00 4.498534669089189197e-01 -1.159173590654413388e+00 1.606615757518111143e-01 -6.060906166853243793e-01
2.745633757431667163e+02 1.830422504950000118e+01 3.393577356047550175e-02 4.480787818998013261e-01 3.928140623010020066e-02 1.384131539401771138e-01 -1.433542575393381480e+00
3.111718258422619670e+02 1.830422504950000118e+01 9.503476723751764776e-01 4.493520696816639681e-01 9.689488611662879780e-01 6.829624895357705450e-02 3.586088098373604316e-01
3.477802759413572176e+02 1.830422504950000118e+01 -2.659779812702355861e-01 4.605386825442151499e-01 -7.340496856501322887e-01 1.251740189394653091e-01 -4.856891563693308544e-01
3.843887260404524682e+02 1.830422504950000118e+01 1.585146238504465899e+00 5.572101804185243257e-01 9.747291811282443597e-01 5.781221112493197672e-02 -6.343971587661396683e-01
4.209971761395477188e+02 1.830422504950000118e+01 1.210643238096042351e+00 4.503596804055273184e-01 8.414805795824781276e-01 6.523328541242430501e-02 9.441816655701064098e-01
4.576056262386429125e+02 1.830422504950000118e+01 -9.238378597767996636e-01 5.225549563798307373e-01 -5.335063427444112216e-01 6.355397629164993151e-03 6.178923121110243555e-01
4.942140763377381631e+02 1.830422504950000118e+01 -1.202763273734890337e+00 4.409000167635909184e-01 -6.158153473205058015e-01 -1.365356543890800245e-01 -1.269498341501470173e-01
5.308225264368334138e+02 1.830422504950000118e+01 -5.913259039366288716e-01 5.580704062439800772e-01 -5.232401557912502721e-01 -3.065377937476385095e-01 -5.342469795505391250e-01
5.674309765359287212e+02 1.830422504950000118e+01 6.642213924704334360e-01 5.347819379187428446e-01 -2.044943494188712629e-01 -2.445750287678505885e-01 -5.703200110705228809e-01
6.040394266350239150e+02 1.830422504950000118e+01 1.479901868411293453e+00 5.352637909012849526e-01 8.385616227219547802e-01 -4.053466686958022425e-02 2.700426166283421137e-01
6.406478767341191087e+02 1.830422504950000118e+01 -1.067837742508526144e-01 4.396060334173739204e-01 1.183521189084552061e-02 5.720382342944155263e-03 7.353002632868816946e-01
6.772563268332144162e+02 1.830422504950000118e+01 -4.539059338549271683e-01 5.208772291999367310e-01 -1.064123977860965464e+00 1.015909915748353320e+00 -4.744443313707328441e-02
7.138647769323096099e+02 1.830422504950000118e+01 2.503059051836873383e-01 5.255801303875541342e-01 3.963111159223890456e-01 3.507732148282930590e-02 -8.676094230705730381e-02
7.504732270314049174e+02 1.830422504950000118e+01 -7.044177519675497434e-01 5.613007094119228935e-01 -3.181607597604448334e-01 -6.525425900811404611e-02 6.903902925292341175e-01
7.870816771305001112e+02 1.830422504950000118e+01 -1.610796182583765557e+00 5.272690583552036570e-01 -1.270831130354680871e+00 2.614739606749508921e-02 -2.762773764449651948e-01
8.236901272295954186e+02 1.830422504950000118e+01 -2.022526246948116446e-01 4.342481963468491912e-01 -5.496487606734352244e-02 -1.550330973224065163e-02 -2.860709510736015870e-01
8.602985773286906124e+02 1.830422504950000118e+01 -5.212831753151310199e-01 5.425846816032700026e-01 -7.468745956557318877e-01 -1.883724303918161702e-01 -2.188223658001289262e-01
8.969070274277858061e+02 1.830422504950000118e+01 4.764943016236188322e-01 5.498532503111975833e-01 -1.059083925409588095e-01 -8.757369124824068707e-02 -7.291042166519146051e-01
9.335154775268811136e+02 1.830422504950000118e+01 1.338022200970566455e+00 4.904685904847255751e-01 6.117840451226579379e-01 2.220305902937738662e-01 -3.570421991642696580e-01
9.701239276259763074e+02 1.830422504950000118e+01 1.833294899658098220e+00 5.395591492854530102e-01 4.192388079576457871e-01 7.095010300653528668e-02 1.356463614032833442e-01
1.006732377725071615e+03 1.830422504950000118e+01 1.039883330722511934e+00 4.388721796315911972e-01 6.297994617658693173e-01 -2.978038745943933918e-01 5.973208799611163800e-01
1.043340827824166809e+03 1.830422504950000118e+01 4.283457986882144297e-02 4.526456301852131991e-01 2.305725837469744244e-01 -1.418416081372631532e-01 7.388930817569620002e-01
1.079949277923262116e+03 1.830422504950000118e+01 -1.450110222664552806e+00 4.606539899926767045e-01 -4.477552180512959223e-01 1.749218637401976917e-01 8.240114027721056056e-01
1.116557728022357423e+03 1.830422504950000118e+01 -2.344544930839584485e+00 4.442140384699964084e-01 -1.020054465511842645e+00 2.918882386518775740e-01 -1.668036488341972240e-02
1.153166178121452504e+03 1.830422504950000118e+01 -1.178815981599551366e+00 4.505191436786496473e-01 -4.474370982778049788e-01 1.546974884600665068e-01 -1.202890571969588374e+00
1.189774628220547811e+03 1.830422504950000118e+01 1.504199947236832369e+00 5.406555963092155581e-01 1.092150603123158703e+00 -2.368486393955957781e-01 -5.201253598498698505e-01
1.226383078319643118e+03 1.830422504950000118e+01 -3.128237473652497602e-01 4.745846871081824681e-01 -4.066127393757812403e-02 -3.758921154011950483e-01 1.066503134106141948e+00
1.262991528418738199e+03 1.830422504950000118e+01 -1.436494484531488425e+00 4.613601419659905112e-01 -1.097795238212631919e+00 -2.137042203835286258e-01 -5.576489721806704436e-01
1.299599978517833506e+03 1.830422504950000118e+01 6.700227126194302496e-01 5.280031348436380334e-01 -1.876300806703856683e-02 -7.481053000304077605e-03 -8.487837373912436867e-01
1.336208428616928813e+03 1.830422504950000118e+01 2.016867341472883268e+00 4.747911643261191195e-01 9.203642954317451386e-01 5.744842253905062535e-01 -5.420044233572491876e-01
1.372816878716024121e+03 1.830422504950000118e+01 1.740424683500134684e+00 5.560342087085201612e-01 5.653646583843517925e-01 8.979490909677959043e-02 7.319214274761614014e-01
1.409425328815119201e+03 1.830422504950000118e+01 6.316353905363303323e-02 4.607115645928672176e-01 1.228617914476280437e-01 -3.055951232218639263e-02 7.916177565681374872e-01
1.446033778914214508e+03 1.830422504950000118e+01 -9.769789512248111540e-01 5.007788467475084992e-01 -4.568030439955492183e-01 -2.215544028696399548e-01 4.619455300570137757e-01
1.482642229013309816e+03 1.830422504950000118e+01 -6.894616598836340593e-01 5.507889657401158212e-01 -4.764443688827061929e-01 -4.729671419055314630e-01 -3.197611144387020876e-01
1.519250679112404896e+03 1.830422504950000118e+01 1.337957696375111638e-01 4.748427036410018953e-01 6.889415723939684710e-01 2.761876761126261237e-02 2.205531671977204455e-01
1.555859129211500203e+03 1.830422504950000118e+01 -1.686285044770723607e+00 5.399953527117353769e-01 -1.166977499966552090e+00 -1.887322150906966256e-01 5.883183622397238910e-01
1.592467579310595511e+03 1.830422504950000118e+01 -7.990741337153567381e-01 5.409800007829465018e-01 -2.698571156089384360e-01 1.849688872065377576e-01 -9.592493170866612795e-01
1.629076029409690818e+03 1.830422504950000118e+01 2.448579504706123178e-01 5.233301856059346946e-01 2.341075290393788699e-01 1.996961848212243651e-01 -1.286282375228664510e-01
1.665684479508785898e+03 1.830422504950000118e+01 3.146460736038989570e-01 5.389405126367308174e-01 1.762705424411765143e-01 -1.179911387860420879e-01 -4.104624243675224493e-01
1.702292929607881206e+03 1.830422504950000118e+01 7.720265126365337682e-01 5.030273657406714172e-01 4.536647849205551197e-01 -2.129947479978927527e-01 5.453068466660444535e-01
1.738901379706976513e+03 1.830422504950000118e+01 -1.107774276341770836e+00 4.594531340466554425e-01 -6.268221645084773863e-01 -2.195472057752009265e-01 2.217244907050891778e-01
1.775509829806071593e+03 1.830422504950000118e+01 -6.375738656897605994e-02 4.417320406628092444e-01 -1.807783956759656252e-01 6.884436928849381465e-02 -1.108080210181795477e+00
1.812118279905166901e+03 1.830422504950000118e+01 1.773853112078298544e+00 5.542757149618589008e-01 3.670833585010916389e-01 2.738186520352528519e-01 -6.713333068279193627e-01
1.848726730004262208e+03 1.830422504950000118e+01 2.956333102052595585e+00 5.463441479203279272e-01 1.071028100799826799e+00 1.901256193135721917e-01 3.544498450399228284e-01
1.885335180103357516e+03 1.830422504950000118e+01 2.994555391016748835e-01 5.303933535798691645e-01 1.052538783064941308e-01 1.095500116753228836e-01 1.532522391233438919e+00
1.921943630202452596e+03 1.830422504950000118e+01 -1.182999585471206094e+00 4.452752407294648940e-01 -6.440212869862607103e-01 -4.344553683105950581e-01 3.256818242864710777e-01
1.958552080301547903e+03 1.830422504950000118e+01 -1.348675270581014551e+00 4.548694896121942000e-01 -3.073507919396062382e-01 -1.985236683064886543e-01 5.974904169075005989e-01
1.995160530400643211e+03 1.830422504950000118e+01 -1.901844835337155759e+00 5.366599390456634477e-01 -8.421005470010729521e-01 2.244692209485639467e-01 -2.009256573908830557e-01
2.031768980499738518e+03 1.830422504950000118e+01 -1.322549120242332510e+00 4.588340432521065271e-01 -5.360710719198616969e-01 1.757966828121155234e-01 -4.796018187038662561e-01
2.068377430598833598e+03 1.830422504950000118e+01 -3.645085614820685604e-01 4.989350638322917475e-01 -4.326147191820602922e-01 4.841292007444978479e-02 -8.844387310602201957e-01
2.104985880697928678e+03 1.830422504950000118e+01 1.235881446241244852e+00 4.547309019808631891e-01 7.263527658895126971e-01 -1.388848935596667944e-01 -6.894860650343794806e-01
2.141594330797024213e+03 1.830422504950000118e+01 1.445357424304055449e+00 5.238247826445736610e-01 6.384056729641787165e-01 -1.370592283120486143e-01 1.629916905684606898e-01
2.178202780896119293e+03 1.830422504950000118e+01 7.621429761117797241e-01 5.047056653865533704e-01 3.057535887526120488e-01 1.146089923077287243e-01 4.961974451134184005e-01
2.214811230995214828e+03 1.830422504950000118e+01 -4.735650670382574035e-01 5.273630417653076830e-01 -3.968949888015211314e-01 -3.754327766187007254e-02 7.554605006363118713e-01
2.251419681094309908e+03 1.830422504950000118e+01 -1.070383458577357727e+00 4.529725207068029391e-01 -6.361569458314777492e-01 -1.441955400329338333e-01 -1.453821250606275317e-01
2.288028131193404988e+03 1.830422504950000118e+01 2.113451403963717556e-01 5.121044423625595865e-01 8.865165090968997463e-02 -1.538751710543173057e-01 -6.367642293475656023e-01
2.324636581292500523e+03 1.830422504950000118e+01 1.154347629715982260e+00 4.383697317252888137e-01 7.837810747728135574e-01 -1.099056207125802959e-01 -1.869637680774119404e-01
2.361245031391595603e+03 1.830422504950000118e+01 4.154080161403937987e-01 5.392746031595843093e-01 1.611039046723820867e-01 1.091276165519617092e-01 7.797856697172791396e-01
2.397853481490690683e+03 1.830422504950000118e+01 -1.013539338219451968e+00 4.923772435422847371e-01 -6.903053964533818476e-01 1.247293824087765263e-01 1.015872699655640810e-01
2.434461931589786218e+03 1.830422504950000118e+01 1.113344895046375349e-02 4.478125748469243828e-01 1.861127185265546435e-01 4.047227679478464235e-02 -4.320639646177643622e-01
2.471070381688881298e+03 1.830422504950000118e+01 4.037830162755449148e-01 5.539528921161186448e-01 3.093805343088288362e-01 9.126903213489843958e-02 2.831677048179973566e-01
2.507678831787976378e+03 1.830422504950000118e+01 -8.176676505708607712e-01 5.521770285003455569e-01 -6.105523683134125301e-01 3.551814568942159300e-01 1.279171190637578004e-01
