# t = 0
# x y z vof velocityx velocityy velocityz
1.482642229013309816e+03 1.830422504950000118e+01 2.997873074353453182e-01 5.399428587983745587e-01 1.754020020143794434e-01 6.299701600716634854e-03 1.066195913548117491e-01
1.519250679112404896e+03 1.830422504950000118e+01 -3.031784610227390986e-01 4.689792133051480238e-01 -1.109263162771899486e-01 1.493238783283919457e-01 5.055879217152975391e-01
1.555859129211500203e+03 1.830422504950000118e+01 -1.145497132431734233e+00 4.475671301410723002e-01 -6.356539163715522189e-01 2.427965331527604520e-01 9.499042445497150530e-03
1.592467579310595511e+03 1.830422504950000118e+01 -4.014545088387373450e-01 5.036659272122572251e-01 -1.774685326156718035e-01 8.173449631854273756e-02 -5.239735236595862711e-01
1.629076029409690818e+03 1.830422504950000118e+01 1.030867224624712142e+00 4.393539661108926131e-01 5.262606838060249759e-01 -2.509013132781063790e-02 -5.707905238205803755e-01
1.665684479508785898e+03 1.830422504950000118e+01 1.410819486183042315e+00 5.177950582978483318e-01 7.299203269022039864e-01 -8.958130172098917321e-02 2.792950714963726155e-01
1.702292929607881206e+03 1.830422504950000118e+01 7.461221292317021803e-03 4.459707023042835949e-01 -1.241914508741685935e-01 -3.811768161011944156e-02 7.329885556594845086e-01
1.738901379706976513e+03 1.830422504950000118e+01 -6.981884003424920770e-01 5.613682233136236821e-01 -3.242521601588191915e-01 4.939992356627551096e-03 1.845880041249050099e-02
1.775509829806071593e+03 1.830422504950000118e+01 -2.070543320433878287e-01 4.464812745485632339e-01 1.314767000929466245e-02 -6.196882589684685888e-02 -1.138939782092646819e-02
1.812118279905166901e+03 1.830422504950000118e+01 -6.079580614570130326e-01 5.596764056818478439e-01 -2.003956736045492959e-01 -5.469890628961227019e-02 1.139723672523600684e-01
1.848726730004262208e+03 1.830422504950000118e+01 -6.663650131418102918e-01 5.614691208808291201e-01 -2.356236648072806417e-01 6.549382449843249576e-02 -1.018512290934792675e-01
1.885335180103357516e+03 1.830422504950000118e+01 -3.456520368488966155e-01 4.813845751845018395e-01 -1.968457768900043481e-01 1.917338882648114973e-01 -3.163139548168002468e-01
1.921943630202452596e+03 1.830422504950000118e+01 5.401723065711619975e-01 5.593824130922159243e-01 1.582483838327652936e-01 8.133748571981154821e-03 -4.702115519984668701e-01
1.958552080301547903e+03 1.830422504950000118e+01 1.458795457965137876e+00 5.380203847217219781e-01 7.559679313479722440e-01 -1.374135131006381794e-01 9.249950942856079508e-03
1.995160530400643211e+03 1.830422504950000118e+01 2.562790306207097801e-01 5.189109321979855638e-01 -1.815700531686704165e-03 4.331201862845186074e-02 6.881481069315008581e-01
2.031768980499738518e+03 1.830422504950000118e+01 -6.094676322218783859e-01 5.593740728387731620e-01 -4.030590505857538641e-01 -3.999660467594849667e-02 -1.474161564560412252e-01
2.068377430598833598e+03 1.830422504950000118e+01 8.959112658616585900e-01 4.659904700975683323e-01 4.975804611101006247e-01 -1.147648148437118154e-01 -3.259445381347228499e-01
2.104985880697928678e+03 1.830422504950000118e+01 2.712132900547372660e-01 5.255090779683585511e-01 1.168938398855006722e-01 -1.551820366410988465e-02 7.849038835603026065e-01
2.141594330797024213e+03 1.830422504950000118e+01 -1.118719388069987497e+00 4.572755675184292379e-01 -5.979204613344037966e-01 2.638272396975923501e-02 2.937985219918163859e-01
2.178202780896119293e+03 1.830422504950000118e+01 -9.233333214912009534e-01 5.160738419107477881e-01 -3.036121234179459671e-01 1.328172192864453538e-01 -3.200473435766002656e-02
2.214811230995214828e+03 1.830422504950000118e+01 -9.947459832267430135e-01 4.955819623430556264e-01 -4.410865460695119755e-01 2.241302728835174382e-02 -1.551102273141639898e-01
2.251419681094309908e+03 1.830422504950000118e+01 -4.965678826937596213e-01 5.356617086833359576e-01 -1.659296741489784122e-01 -2.846427906615358813e-02 -3.522417713740069178e-01
2.288028131193404988e+03 1.830422504950000118e+01 8.150815991460154120e-01 4.901911579376204697e-01 3.202518160725296159e-01 -9.752219525855998494e-02 -8.010258335636816218e-01
2.324636581292500523e+03 1.830422504950000118e+01 1.964781491011072134e+00 4.943096828276078436e-01 8.800974632304511269e-01 1.173840790803301441e-02 -1.883065257000847773e-02
2.361245031391595603e+03 1.830422504950000118e+01 6.217011797498865899e-01 5.421720340442870434e-01 1.376823542941987000e-01 3.296646990761733370e-02 7.689862293110553138e-01
2.397853481490690683e+03 1.830422504950000118e+01 -7.415244435965573366e-01 5.610309781647294658e-01 -4.408771345930581620e-01 4.790220657713011032e-02 1.599201547922896871e-01
2.434461931589786218e+03 1.830422504950000118e+01 -1.539510375639754347e-01 4.368513493418534344e-01 -6.908097339714104612e-02 8.351556596443282521e-02 -2.285192212972771419e-01
2.471070381688881298e+03 1.830422504950000118e+01 1.625167108270387795e-01 4.913665780321943011e-01 9.121276660024779659e-02 -1.293125616402752975e-01 -6.446132062725297429e-02
2.507678831787976378e+03 1.830422504950000118e+01 2.834292134827460785e-01 5.315664370115131820e-01 2.265378741317692068e-01 -3.529932246973965099e-02 2.025363236936326417e-01
2.544287281887071913e+03 1.830422504950000118e+01 -6.785949101197611411e-01 5.612828797337257036e-01 -2.556725700007766444e-01 1.509332605050224263e-01 3.825884642923937928e-01
2.580895731986166993e+03 1.830422504950000118e+01 -1.029096593611545263e+00 4.761467812323664228e-01 -5.675887772304395451e-01 1.013315308173755869e-01 -2.796094849722321474e-01
