# t = 1000
# x y z vof velocityx velocityy velocityz
9.335154775268811136e+02 1.830422504950000118e+01 1.420531396583769368e+00 5.426134780059235219e-01 6.131016653119498727e-01 -2.249485726033118721e-02 -3.312865652689716001e-01
9.701239276259763074e+02 1.830422504950000118e+01 1.502470594258212166e+00 5.526278779312713274e-01 6.534367016121771510e-01 1.949034363613508236e-02 8.595204152301041955e-02
1.006732377725071615e+03 1.830422504950000118e+01 1.324908884413250387e+00 5.332637506843387332e-01 6.895911671565251311e-01 -1.202453174189419827e-01 4.342456425192832703e-01
1.043340827824166809e+03 1.830422504950000118e+01 3.025262094276404135e-01 4.594769472489239615e-01 6.347674358581372189e-01 -2.580480958632160315e-01 8.088681156791299731e-01
1.079949277923262116e+03 1.830422504950000118e+01 -1.130545587459192092e+00 4.636457956307227235e-01 -1.134709908478346296e-01 5.551036501640704834e-02 7.754031590246343031e-01
1.116557728022357423e+03 1.830422504950000118e+01 -1.966308280851822410e+00 5.338603181898129435e-01 -2.985019419744627811e+00 9.585137705573787414e-01 2.220349456354842876e-01
1.153166178121452504e+03 1.830422504950000118e+01 -1.728758977643126471e+00 5.172224175124841006e-01 -2.460751197164899207e+00 8.064301326714027329e-01 -5.893424214160416508e-01
1.189774628220547811e+03 1.830422504950000118e+01 9.115997277538223642e-02 4.477268522345941859e-01 3.542742808335309634e-01 -2.542488668950722286e-02 -9.347820528354260361e-01
1.226383078319643118e+03 1.830422504950000118e+01 9.367571238971965641e-01 5.066010223523712552e-01 9.633892161214285821e-01 -3.712131835760553167e-01 1.041833884975071206e-01
1.262991528418738199e+03 1.830422504950000118e+01 -8.320094445994627996e-01 4.531499430149147356e-01 -4.560645252519254789e-01 -5.516944597804239736e-01 4.705470129876104801e-01
1.299599978517833506e+03 1.830422504950000118e+01 -4.271383911352044649e-01 4.431238213830414052e-01 -3.695297153831946235e-01 1.948519706665886586e-01 -9.589153300983694894e-01
1.336208428616928813e+03 1.830422504950000118e+01 1.583028545118031261e+00 5.530726232643370377e-01 5.616920644560821074e-01 2.731850759253837135e-01 -6.839254377684903519e-01
1.372816878716024121e+03 1.830422504950000118e+01 2.017435513769287869e+00 5.564192049846574673e-01 4.552810457253005927e-01 2.270147653982418634e-01 2.771852000359001367e-01
1.409425328815119201e+03 1.830422504950000118e+01 8.406512750437449277e-01 5.040581545736382285e-01 6.963311029660912421e-01 3.493429704908000422e-01 7.719343182217701660e-01
1.446033778914214508e+03 1.830422504950000118e+01 -6.978250644856011098e-01 4.460823769379795856e-01 -4.404239732099417548e-01 7.363561631396908780e-02 7.583807346338578004e-01
1.482642229013309816e+03 1.830422504950000118e+01 -1.010452031949486074e+00 4.579040602547130856e-01 -9.042237299134857631e-01 -2.117621495379957142e-01 -9.746430157911417647e-02
1.519250679112404896e+03 1.830422504950000118e+01 -1.976430463505465251e-01 4.363385004140468704e-01 3.422116053342934561e-01 -2.969887765891344178e-01 -1.416383697566482858e-01
1.555859129211500203e+03 1.830422504950000118e+01 -7.246794732558389240e-01 4.404278593004253839e-01 1.906163163987078524e-01 -1.214541293119246745e-01 4.073903233603995422e-01
1.592467579310595511e+03 1.830422504950000118e+01 -1.480291959956294479e+00 4.951500240603579073e-01 -1.735536015389339992e+00 -1.689128339539405776e-01 -2.397884313191376848e-01
1.629076029409690818e+03 1.830422504950000118e+01 1.339884088981297960e-01 4.459536401541083217e-01 3.324264554142296602e-01 3.296340494319668357e-01 -9.217244769507815239e-01
1.665684479508785898e+03 1.830422504950000118e+01 8.962523430126387858e-01 5.034865548576072936e-01 8.151552283877601113e-01 3.820290028748822286e-01 7.453380808489151743e-02
1.702292929607881206e+03 1.830422504950000118e+01 1.585967486545922789e-01 4.540354204402419214e-01 3.567198700358059082e-01 6.312446522467440868e-02 1.186083697246446689e-01
1.738901379706976513e+03 1.830422504950000118e+01 4.169049518145384603e-02 4.422594756637244773e-01 3.604374892430924904e-01 -3.390028235219917918e-01 2.721959518403701539e-01
1.775509829806071593e+03 1.830422504950000118e+01 -6.734404636347303130e-01 4.476860558059475581e-01 -4.347698859451122333e-01 -2.674143235669580454e-01 -1.779579946759058395e-01
1.812118279905166901e+03 1.830422504950000118e+01 6.368431040081987682e-01 4.887807855460937212e-01 5.149388099976017763e-01 1.515622355061451154e-01 -8.568844407584460532e-01
1.848726730004262208e+03 1.830422504950000118e+01 2.097962982243224861e+00 5.556643975140393987e-01 5.041822611754888106e-01 9.801873480242981329e-02 -1.986930954012068595e-01
1.885335180103357516e+03 1.830422504950000118e+01 1.576672284213286979e+00 5.521786952369125423e-01 5.702580057500283850e-01 7.474607143185044156e-02 7.135776949572611993e-01
1.921943630202452596e+03 1.830422504950000118e+01 -1.511755162368133565e-01 4.460552808273894332e-01 4.679157270283813563e-01 -4.933783860960321704e-02 1.001692126372580871e+00
1.958552080301547903e+03 1.830422504950000118e+01 -1.478134091852782106e+00 4.927476760087143859e-01 -7.412410475250419406e-01 -2.627852937130926714e-01 6.497803719003050205e-01
1.995160530400643211e+03 1.830422504950000118e+01 -1.544310778499878856e+00 4.925384486067694856e-01 -2.570464089436683253e+00 -1.489826662594434747e+00 -6.037407666372154869e-02
2.031768980499738518e+03 1.830422504950000118e+01 -1.280078541994282171e+00 4.706308144628397194e-01 -8.991389537016030165e-01 -1.187657680257744874e-02 -3.521367388825552558e-01
2.068377430598833598e+03 1.830422504950000118e+01 -9.929680352844028057e-01 4.548358912626789818e-01 -6.584693391897415982e-01 3.731945892328593639e-01 -4.647153135323288109e-01
