# t = 0
# x y z vof velocityx velocityy velocityz
1.830422504950000118e+01 1.830422504950000118e+01 -5.447329993558183148e-01 4.376776598113535366e-01 -8.119912316616960390e-02 1.842672515556808832e-01 -6.724879263816805341e-01
5.491267514859524113e+01 1.830422504950000118e+01 4.982131292341063222e-02 4.463225733187322630e-01 9.231157754480331934e-02 4.900311889976231156e-02 -2.452585131224599424e-01
9.152112524769049173e+01 1.830422504950000118e+01 3.565011724706614871e-01 4.626058801593536662e-01 1.869510467443900592e-01 -1.522763126742362194e-01 -2.097336679940008941e-01
1.281295753467857139e+02 1.830422504950000118e+01 3.490684778691826029e-01 4.664793265874873640e-01 2.283668273066461474e-01 -2.529575865378088095e-01 1.907067948475055230e-01
1.647380254458809645e+02 1.830422504950000118e+01 -4.410506758368382130e-01 4.368687993455864227e-01 -3.356875278715772404e-01 1.024978219241577670e-01 1.210252099483064975e-01
2.013464755449762151e+02 1.830422504950000118e+01 -8.010502108131345445e-02 4.364743914920296008e-01 -2.772050299234146697e-01 2.280841036482709749e-01 -6.528569375037193145e-01
2.379549256440714373e+02 1.830422504950000118e+01 1.408383764920220216e+00 5.552283586108771596e-01 5.224294045326298708e-01 -9.766112958613538952e-02 -3.931581491585072752e-01
2.745633757431667163e+02 1.830422504950000118e+01 1.431905655483385775e+00 5.474783334553445791e-01 4.679517929225252004e-01 -3.953457525728794331e-02 2.742740024758418826e-01
3.111718258422619670e+02 1.830422504950000118e+01 9.249996321576965386e-01 5.156918666689893627e-01 4.416843894007739246e-01 3.598191769607744089e-02 4.402879927467858168e-01
3.477802759413572176e+02 1.830422504950000118e+01 -2.827158480949347741e-01 4.366049245868011131e-01 -7.950043758729688492e-02 5.755463786667694426e-02 1.067955051065719863e+00
3.843887260404524682e+02 1.830422504950000118e+01 -2.183747561470357645e+00 5.484015775025082862e-01 -6.894939878092721797e-01 -5.006810302443708005e-02 2.520892762967555933e-01
4.209971761395477188e+02 1.830422504950000118e+01 -1.553624956725025985e+00 5.010994298313042883e-01 -4.755214283922478691e-01 -1.802278135871715481e-01 -4.852664305457303762e-01
4.576056262386429125e+02 1.830422504950000118e+01 -1.593622789112663085e-01 4.401424019987986158e-01 9.573547332602645732e-02 1.515270017756240560e-02 -4.380987116025050754e-01
4.942140763377381631e+02 1.830422504950000118e+01 -1.949857157010970177e-02 4.410553300234000274e-01 2.331659198697691796e-02 3.180457327183203176e-01 -9.627447840018554803e-02
5.308225264368334138e+02 1.830422504950000118e+01 1.597470708785335702e-01 4.507390924065370896e-01 7.184465709336361472e-03 2.859663085747017330e-01 -4.144226842445253300e-01
5.674309765359287212e+02 1.830422504950000118e+01 9.674497011922889023e-01 5.174995282285758114e-01 4.254076380516442213e-01 1.085175607272236137e-01 -2.314376925221925396e-01
6.040394266350239150e+02 1.830422504950000118e+01 6.025255192988629993e-01 4.822640639695979781e-01 1.186475875285301629e-01 -1.699482458074853264e-01 2.020486315510149622e-01
6.406478767341191087e+02 1.830422504950000118e+01 4.097491543730480412e-01 4.713185005742654976e-01 -4.892857846543346295e-03 -3.198702754925503156e-01 -1.695922414238048015e-01
6.772563268332144162e+02 1.830422504950000118e+01 1.276892476106105345e+00 5.382443703074053509e-01 5.478540482369088638e-01 -1.053413457502368894e-01 -5.228789555054492999e-02
