 4.45478E-01  2.27534E-02 -8.56766E-04
 4.52549E-01  2.14618E-02 -8.50754E-04
 4.59621E-01  2.01042E-02 -8.44743E-04
 4.66692E-01  1.86837E-02 -8.38723E-04
 4.73763E-01  1.72038E-02 -8.32689E-04
 4.80834E-01  1.56681E-02 -8.26633E-04
 4.87905E-01  1.40803E-02 -8.20546E-04
 4.94976E-01  1.24441E-02 -8.14422E-04
 5.02047E-01  1.07634E-02 -8.08255E-04
 5.09118E-01  9.04202E-03 -8.02037E-04
 5.16189E-01  7.28388E-03 -7.95763E-04
 5.23260E-01  5.49293E-03 -7.89429E-04
 5.30331E-01  3.67306E-03 -7.83028E-04
 5.37403E-01  1.82819E-03 -7.76558E-04
 5.44474E-01 -3.78258E-05 -7.70016E-04
 5.51545E-01 -1.92115E-03 -7.63399E-04
 5.58616E-01 -3.81803E-03 -7.56705E-04
 5.65687E-01 -5.72474E-03 -7.49933E-04
 5.72758E-01 -7.63765E-03 -7.43084E-04
 5.79829E-01 -9.55321E-03 -7.36158E-04
 5.86900E-01 -1.14679E-02 -7.29156E-04
 5.93971E-01 -1.33785E-02 -7.22079E-04
 6.01042E-01 -1.52815E-02 -7.14931E-04
 6.08113E-01 -1.71737E-02 -7.07713E-04
 6.15184E-01 -1.90522E-02 -7.00428E-04
 6.22256E-01 -2.09137E-02 -6.93082E-04
 6.29327E-01 -2.27555E-02 -6.85676E-04
 6.36398E-01 -2.45746E-02 -6.78216E-04
 6.43469E-01 -2.63682E-02 -6.70705E-04
 6.50540E-01 -2.81338E-02 -6.63148E-04
 6.57611E-01 -2.98685E-02 -6.55548E-04
 6.64682E-01 -3.15701E-02 -6.47909E-04
 6.71753E-01 -3.32359E-02 -6.40236E-04
 6.78824E-01 -3.48636E-02 -6.32532E-04
 6.85895E-01 -3.64509E-02 -6.24801E-04
 6.92966E-01 -3.79955E-02 -6.17044E-04
 7.00037E-01 -3.94953E-02 -6.09266E-04
