 3.43000E+01 -1.28100E-10  1.10362E+01  1.10365E+01  2.20727E+01  8.68605E-06  2.20725E+01
 3.55250E+01 -1.28381E-10  1.10362E+01  1.10365E+01  2.20727E+01  1.02148E-05  2.20725E+01
 3.67500E+01 -1.28935E-10  1.10362E+01  1.10365E+01  2.20728E+01  1.19939E-05  2.20725E+01
 3.79750E+01 -1.28850E-10  1.10363E+01  1.10366E+01  2.20728E+01  1.40244E-05  2.20725E+01
 3.92000E+01 -1.29032E-10  1.10363E+01  1.10366E+01  2.20729E+01  1.62875E-05  2.20725E+01
 4.04250E+01 -1.29424E-10  1.10363E+01  1.10366E+01  2.20729E+01  1.87457E-05  2.20725E+01
 4.16500E+01 -1.28739E-10  1.10363E+01  1.10367E+01  2.20730E+01  2.13470E-05  2.20725E+01
 4.28750E+01 -1.28890E-10  1.10363E+01  1.10368E+01  2.20730E+01  2.40338E-05  2.20725E+01
 4.41000E+01 -1.29604E-10  1.10363E+01  1.10368E+01  2.20731E+01  2.67537E-05  2.20725E+01
 4.53250E+01 -1.29088E-10  1.10363E+01  1.10369E+01  2.20732E+01  2.94716E-05  2.20725E+01
 4.65500E+01 -1.29676E-10  1.10363E+01  1.10369E+01  2.20732E+01  3.21810E-05  2.20725E+01
 4.77750E+01 -1.30551E-10  1.10363E+01  1.10370E+01  2.20733E+01  3.49130E-05  2.20725E+01
 4.90000E+01 -1.30895E-10  1.10362E+01  1.10371E+01  2.20733E+01  3.77401E-05  2.20725E+01
 5.02250E+01 -1.31091E-10  1.10362E+01  1.10372E+01  2.20734E+01  4.07735E-05  2.20725E+01
 5.14500E+01 -1.34397E-10  1.10362E+01  1.10373E+01  2.20735E+01  4.41526E-05  2.20725E+01
 5.26750E+01 -1.35186E-10  1.10362E+01  1.10374E+01  2.20736E+01  4.80272E-05  2.20725E+01
 5.39000E+01 -1.33613E-10  1.10362E+01  1.10375E+01  2.20737E+01  5.25333E-05  2.20725E+01
 5.51250E+01 -1.37166E-10  1.10362E+01  1.10376E+01  2.20738E+01  5.77682E-05  2.20725E+01
 5.63500E+01 -1.34665E-10  1.10362E+01  1.10377E+01  2.20739E+01  6.37698E-05  2.20725E+01
 5.75750E+01 -1.36705E-10  1.10362E+01  1.10378E+01  2.20741E+01  7.05066E-05  2.20725E+01
 5.88000E+01 -1.37677E-10  1.10362E+01  1.10380E+01  2.20742E+01  7.78800E-05  2.20725E+01
 6.00250E+01 -1.37896E-10  1.10363E+01  1.10381E+01  2.20744E+01  8.57412E-05  2.20725E+01
 6.12500E+01 -1.37132E-10  1.10363E+01  1.10383E+01  2.20746E+01  9.39161E-05  2.20725E+01
 6.24750E+01 -1.36317E-10  1.10363E+01  1.10385E+01  2.20748E+01  1.02236E-04  2.20725E+01
 6.37000E+01 -1.36886E-10  1.10363E+01  1.10386E+01  2.20749E+01  1.10568E-04  2.20725E+01
 6.49250E+01 -1.31362E-10  1.10363E+01  1.10388E+01  2.20751E+01  1.18833E-04  2.20725E+01
 6.61500E+01 -1.28269E-10  1.10363E+01  1.10390E+01  2.20753E+01  1.27027E-04  2.20725E+01
 6.73750E+01 -1.24126E-10  1.10363E+01  1.10392E+01  2.20755E+01  1.35221E-04  2.20725E+01
 6.86000E+01 -1.19558E-10  1.10363E+01  1.10394E+01  2.20757E+01  1.43558E-04  2.20725E+01
 6.98250E+01 -1.22970E-10  1.10363E+01  1.10396E+01  2.20759E+01  1.52233E-04  2.20725E+01
 7.10500E+01 -1.24278E-10  1.10362E+01  1.10398E+01  2.20761E+01  1.61468E-04  2.20725E+01
 7.22750E+01 -1.23832E-10  1.10362E+01  1.10401E+01  2.20763E+01  1.71468E-04  2.20725E+01
 7.35000E+01 -1.33076E-10  1.10362E+01  1.10403E+01  2.20765E+01  1.82391E-04  2.20725E+01
 7.47250E+01 -1.40300E-10  1.10362E+01  1.10406E+01  2.20768E+01  1.94311E-04  2.20725E+01
 7.59500E+01 -1.40860E-10  1.10362E+01  1.10409E+01  2.20771E+01  2.07206E-04  2.20725E+01
 7.71750E+01 -1.41360E-10  1.10362E+01  1.10412E+01  2.20774E+01  2.20968E-04  2.20725E+01
 7.84000E+01 -1.48484E-10  1.10362E+01  1.10415E+01  2.20777E+01  2.35427E-04  2.20725E+01
 7.96250E+01 -1.37996E-10  1.10363E+01  1.10418E+01  2.20780E+01  2.50390E-04  2.20725E+01
 8.08500E+01 -1.32660E-10  1.10363E+01  1.10421E+01  2.20784E+01  2.65679E-04  2.20725E+01
 8.20750E+01 -1.33414E-10  1.10363E+01  1.10424E+01  2.20787E+01  2.81163E-04  2.20725E+01
 8.33000E+01 -1.49955E-10  1.10363E+01  1.10427E+01  2.20791E+01  2.96780E-04  2.20725E+01
 8.45250E+01 -1.58112E-10  1.10363E+01  1.10431E+01  2.20794E+01  3.12542E-04  2.20725E+01
 8.57500E+01 -1.72011E-10  1.10363E+01  1.10434E+01  2.20798E+01  3.28532E-04  2.20725E+01
 8.69750E+01 -1.67603E-10  1.10363E+01  1.10438E+01  2.20801E+01  3.44893E-04  2.20725E+01
 8.82000E+01 -1.73691E-10  1.10363E+01  1.10442E+01  2.20805E+01  3.61807E-04  2.20725E+01
 8.94250E+01 -1.60741E-10  1.10362E+01  1.10446E+01  2.20809E+01  3.79462E-04  2.20725E+01
 9.06500E+01 -1.57797E-10  1.10362E+01  1.10451E+01  2.20813E+01  3.98013E-04  2.20725E+01
 9.18750E+01 -1.59067E-10  1.10362E+01  1.10455E+01  2.20817E+01  4.17548E-04  2.20725E+01
 9.31000E+01 -1.63535E-10  1.10362E+01  1.10459E+01  2.20822E+01  4.38057E-04  2.20725E+01
 9.43250E+01 -1.52703E-10  1.10363E+01  1.10464E+01  2.20826E+01  4.59425E-04  2.20725E+01
 9.55500E+01 -1.51129E-10  1.10363E+01  1.10468E+01  2.20831E+01  4.81447E-04  2.20725E+01
 9.67750E+01 -1.62409E-10  1.10363E+01  1.10473E+01  2.20836E+01  5.03872E-04  2.20725E+01
 9.80000E+01 -1.58331E-10  1.10363E+01  1.10478E+01  2.20841E+01  5.26451E-04  2.20725E+01
 9.92250E+01 -1.62567E-10  1.10363E+01  1.10483E+01  2.20846E+01  5.48983E-04  2.20725E+01
 1.00450E+02 -1.79544E-10  1.10363E+01  1.10488E+01  2.20851E+01  5.71351E-04  2.20725E+01
 1.01675E+02 -1.90076E-10  1.10363E+01  1.10493E+01  2.20856E+01  5.93531E-04  2.20725E+01
 1.02900E+02 -1.72975E-10  1.10363E+01  1.10498E+01  2.20861E+01  6.15586E-04  2.20725E+01
 1.04125E+02 -1.92152E-10  1.10363E+01  1.10503E+01  2.20866E+01  6.37653E-04  2.20725E+01
 1.05350E+02 -1.95776E-10  1.10362E+01  1.10508E+01  2.20871E+01  6.59918E-04  2.20725E+01
 1.06575E+02 -1.74930E-10  1.10362E+01  1.10514E+01  2.20876E+01  6.82596E-04  2.20725E+01
 1.07800E+02 -1.35263E-10  1.10361E+01  1.10519E+01  2.20881E+01  7.05905E-04  2.20725E+01
 1.09025E+02 -1.31042E-10  1.10361E+01  1.10525E+01  2.20886E+01  7.30037E-04  2.20725E+01
 1.10250E+02 -1.20534E-10  1.10361E+01  1.10531E+01  2.20892E+01  7.55120E-04  2.20725E+01
 1.11475E+02 -1.63865E-10  1.10361E+01  1.10536E+01  2.20897E+01  7.81182E-04  2.20725E+01
 1.12700E+02 -2.08796E-10  1.10362E+01  1.10541E+01  2.20903E+01  8.08129E-04  2.20725E+01
 1.13925E+02 -2.30820E-10  1.10363E+01  1.10547E+01  2.20909E+01  8.35734E-04  2.20725E+01
 1.15150E+02 -1.82567E-10  1.10363E+01  1.10552E+01  2.20916E+01  8.63672E-04  2.20725E+01
 1.16375E+02 -1.95250E-10  1.10364E+01  1.10558E+01  2.20922E+01  8.91569E-04  2.20725E+01
 1.17600E+02 -2.03303E-10  1.10364E+01  1.10564E+01  2.20928E+01  9.19069E-04  2.20725E+01
 1.18825E+02 -2.07181E-10  1.10364E+01  1.10569E+01  2.20934E+01  9.45886E-04  2.20725E+01
 1.20050E+02 -2.25091E-10  1.10364E+01  1.10575E+01  2.20940E+01  9.71840E-04  2.20725E+01
 1.21275E+02 -1.87233E-10  1.10364E+01  1.10581E+01  2.20945E+01  9.96858E-04  2.20725E+01
 1.22500E+02 -1.62874E-10  1.10364E+01  1.10587E+01  2.20950E+01  1.02097E-03  2.20725E+01
 1.23725E+02 -1.70557E-10  1.10363E+01  1.10592E+01  2.20955E+01  1.04428E-03  2.20725E+01
 1.24950E+02 -1.63097E-10  1.10362E+01  1.10598E+01  2.20961E+01  1.06698E-03  2.20725E+01
 1.26175E+02 -1.69899E-10  1.10362E+01  1.10604E+01  2.20965E+01  1.08928E-03  2.20725E+01
 1.27400E+02 -2.34321E-10  1.10361E+01  1.10609E+01  2.20970E+01  1.11145E-03  2.20725E+01
 1.28625E+02 -2.23826E-10  1.10361E+01  1.10614E+01  2.20975E+01  1.13375E-03  2.20725E+01
 1.29850E+02 -2.90383E-10  1.10361E+01  1.10619E+01  2.20980E+01  1.15641E-03  2.20725E+01
 1.31075E+02 -2.75996E-10  1.10362E+01  1.10623E+01  2.20985E+01  1.17955E-03  2.20725E+01
 1.32300E+02 -2.77244E-10  1.10363E+01  1.10628E+01  2.20991E+01  1.20318E-03  2.20725E+01
 1.33525E+02 -3.16069E-10  1.10363E+01  1.10632E+01  2.20996E+01  1.22714E-03  2.20725E+01
 1.34750E+02 -3.13893E-10  1.10364E+01  1.10637E+01  2.21001E+01  1.25116E-03  2.20725E+01
 1.35975E+02 -3.19259E-10  1.10365E+01  1.10642E+01  2.21006E+01  1.27487E-03  2.20725E+01
 1.37200E+02 -3.20202E-10  1.10365E+01  1.10647E+01  2.21011E+01  1.29794E-03  2.20725E+01
 1.38425E+02 -3.19748E-10  1.10365E+01  1.10651E+01  2.21016E+01  1.32008E-03  2.20725E+01
 1.39650E+02 -3.24674E-10  1.10365E+01  1.10656E+01  2.21021E+01  1.34108E-03  2.20725E+01
 1.40875E+02 -3.18424E-10  1.10365E+01  1.10660E+01  2.21025E+01  1.36084E-03  2.20725E+01
 1.42100E+02 -2.99806E-10  1.10365E+01  1.10665E+01  2.21029E+01  1.37930E-03  2.20725E+01
 1.43325E+02 -2.87632E-10  1.10365E+01  1.10668E+01  2.21033E+01  1.39643E-03  2.20725E+01
 1.44550E+02 -3.23500E-10  1.10365E+01  1.10672E+01  2.21037E+01  1.41231E-03  2.20725E+01
 1.45775E+02 -2.81805E-10  1.10364E+01  1.10676E+01  2.21040E+01  1.42706E-03  2.20725E+01
 1.47000E+02 -2.63065E-10  1.10364E+01  1.10679E+01  2.21043E+01  1.44090E-03  2.20725E+01
 1.48225E+02 -2.51931E-10  1.10364E+01  1.10682E+01  2.21046E+01  1.45411E-03  2.20725E+01
 1.49450E+02 -2.17716E-10  1.10364E+01  1.10685E+01  2.21049E+01  1.46699E-03  2.20725E+01
 1.50675E+02 -2.74420E-10  1.10364E+01  1.10687E+01  2.21052E+01  1.47977E-03  2.20725E+01
 1.51900E+02 -2.99273E-10  1.10364E+01  1.10690E+01  2.21054E+01  1.49254E-03  2.20725E+01
 1.53125E+02 -1.99644E-10  1.10364E+01  1.10693E+01  2.21057E+01  1.50529E-03  2.20725E+01
 1.54350E+02 -2.03727E-10  1.10365E+01  1.10695E+01  2.21060E+01  1.51785E-03  2.20725E+01
 1.55575E+02 -1.74694E-10  1.10365E+01  1.10698E+01  2.21063E+01  1.53004E-03  2.20725E+01
 1.56800E+02 -1.47704E-10  1.10365E+01  1.10700E+01  2.21065E+01  1.54169E-03  2.20725E+01
 1.58025E+02 -7.70852E-11  1.10366E+01  1.10702E+01  2.21068E+01  1.55271E-03  2.20725E+01
 1.59250E+02  1.39266E-11  1.10366E+01  1.10704E+01  2.21070E+01  1.56310E-03  2.20725E+01
 1.60475E+02  4.73709E-11  1.10366E+01  1.10706E+01  2.21072E+01  1.57286E-03  2.20725E+01
 1.61700E+02  5.59899E-11  1.10366E+01  1.10708E+01  2.21074E+01  1.58198E-03  2.20725E+01
 1.62925E+02 -1.06228E-11  1.10367E+01  1.10709E+01  2.21076E+01  1.59041E-03  2.20725E+01
 1.64150E+02  3.63914E-12  1.10367E+01  1.10711E+01  2.21078E+01  1.59811E-03  2.20725E+01
 1.65375E+02 -1.60535E-11  1.10367E+01  1.10713E+01  2.21079E+01  1.60506E-03  2.20725E+01
 1.66600E+02 -1.72924E-11  1.10366E+01  1.10714E+01  2.21081E+01  1.61134E-03  2.20725E+01
 1.67825E+02 -7.31853E-11  1.10366E+01  1.10716E+01  2.21082E+01  1.61708E-03  2.20725E+01
 1.69050E+02 -2.84929E-11  1.10366E+01  1.10717E+01  2.21083E+01  1.62239E-03  2.20725E+01
 1.70275E+02 -4.17042E-11  1.10366E+01  1.10719E+01  2.21084E+01  1.62734E-03  2.20725E+01
 1.71500E+02 -8.42951E-11  1.10366E+01  1.10720E+01  2.21085E+01  1.63192E-03  2.20725E+01
 1.72725E+02 -3.51533E-11  1.10366E+01  1.10720E+01  2.21086E+01  1.63601E-03  2.20725E+01
 1.73950E+02 -1.68663E-11  1.10366E+01  1.10721E+01  2.21087E+01  1.63950E-03  2.20725E+01
 1.75175E+02 -6.51394E-11  1.10366E+01  1.10721E+01  2.21088E+01  1.64232E-03  2.20725E+01
 1.76400E+02 -6.58370E-11  1.10367E+01  1.10721E+01  2.21088E+01  1.64450E-03  2.20725E+01
 1.77625E+02 -1.20225E-10  1.10367E+01  1.10721E+01  2.21088E+01  1.64622E-03  2.20725E+01
 1.78850E+02 -8.33373E-11  1.10368E+01  1.10721E+01  2.21089E+01  1.64776E-03  2.20725E+01
 1.80075E+02 -2.17811E-10  1.10368E+01  1.10721E+01  2.21089E+01  1.64936E-03  2.20725E+01
 1.81300E+02 -2.71694E-10  1.10368E+01  1.10722E+01  2.21089E+01  1.65120E-03  2.20725E+01
